Age,Income,Location,Samplingtime,Sex,Drinking,Education,Marriage,Smoking
46.565,21278.35052,9,2,1,1,2,2,1
75.688,21278.35052,9,2,2,0,1,4,0
78.346,7273.195876,9,2,2,0,1,2,0
47.644,0,9,2,2,0,1,2,0
55.808,12577.31959,9,2,1,0,1,2,1
49.771,13195.87629,9,2,1,1,2,2,1
49.342,48659.79381,9,2,2,0,2,2,0
41.298,12783.50516,9,2,1,1,2,2,1
32.764,3298.969072,9,2,2,0,1,2,0
58.877,11907.2165,9,2,1,1,1,2,1
41.27,6623.71134,9,2,2,0,2,2,0
70.48,16577.31959,9,2,1,0,4,2,0
84.055,12783.50516,9,2,1,0,1,4,1
64.895,9904.761905,9,2,1,1,1,2,1
64.268,9904.761905,9,2,2,0,1,2,0
43.436,8571.428571,9,2,1,1,1,2,1
41.035,8571.428571,9,2,2,0,2,2,0
7.222,8571.428571,9,2,2,0,1,1,0
58.188,18761.90476,9,2,2,0,1,2,0
74.883,11428.57143,9,2,1,0,1,2,1
52.019,168253.9683,9,2,1,1,2,2,1
50.716,168253.9683,9,2,2,0,2,2,0
36.564,206.185567,9,2,2,0,2,3,0
26.615,3888.070692,9,2,2,0,2,2,0
56.789,2870.103093,9,2,2,0,2,2,0
35.001,2870.103093,9,2,2,0,4,2,0
42.894,2870.103093,9,2,1,0,4,2,0
52.876,264.604811,9,2,2,0,3,2,0
69.467,6862.511715,9,2,1,1,1,2,1
60.745,6862.511715,9,2,2,0,1,2,0
50.582,483.0927835,9,2,2,0,1,2,0
10.585,9252.57732,9,2,1,0,2,1,0
53.624,13692.90066,9,2,1,0,3,2,0
70.133,7798.453608,9,2,2,0,2,2,0
74.259,7798.453608,9,2,1,1,3,2,0
62.478,4486.254296,9,2,2,0,1,2,0
42.79,23994.84536,9,2,2,0,1,2,0
59.151,18610.30928,9,2,1,1,1,2,1
58.869,18610.30928,9,2,2,0,1,2,0
71.63,5561.904762,9,2,2,0,1,4,0
40.153,14974.09524,9,2,1,0,5,2,1
75.365,14974.09524,9,2,2,0,3,4,0
62.292,5238.095238,9,2,2,0,1,2,0
62.141,6126.476191,9,2,1,0,1,2,1
34.71,6126.476191,9,2,2,0,4,2,0
66.188,4390.476191,9,2,2,0,1,2,0
53.544,0,9,2,1,1,2,2,1
50.705,0,9,2,2,0,2,2,0
72.17,6069.047619,9,2,2,0,1,4,0
49.06,40046.39175,9,2,1,0,3,2,0
53.684,14270.33219,9,2,2,0,3,2,0
25.027,14270.33219,9,2,2,0,3,2,0
49.084,16572.16495,9,2,1,0,1,2,1
46.946,16572.16495,9,2,2,0,1,2,0
65.848,17663.23024,9,2,2,0,1,2,0
25.977,8865.979381,9,2,2,0,4,2,0
46.606,19243.98625,9,2,1,1,1,2,1
45.369,19243.98625,9,2,2,0,2,2,0
77.517,1525.773196,9,2,1,0,1,2,0
75.236,1525.773196,9,2,2,0,1,2,0
36.98,1583.505155,9,2,2,0,2,2,0
75.713,22024.17657,9,2,2,0,1,4,0
55.732,4054.639175,9,2,2,0,2,2,0
7.034,4054.639175,9,2,2,0,1,1,0
55.502,1152.319588,9,2,2,0,3,2,0
10.546,1152.319588,9,2,1,0,1,1,0
50.516,721.6494845,9,2,1,1,2,2,1
50.026,721.6494845,9,2,2,0,2,2,0
52.175,24054.98282,9,2,2,0,2,2,0
28.016,24054.98282,9,2,1,0,3,2,0
65.418,0,9,2,1,0,1,2,0
53.747,4673.539519,9,2,1,0,3,2,1
83.754,1237.113402,9,2,1,0,1,2,0
60.145,14728.52234,9,2,1,0,3,2,0
58.932,16907.2165,9,2,2,0,4,2,0
64.214,16907.2165,9,2,1,0,1,2,0
31.995,1237.113402,9,2,1,1,2,2,1
73.802,5747.42268,9,2,1,0,1,2,0
60.569,26733.67698,9,2,2,0,1,2,0
49.544,22024.17657,9,2,2,0,1,2,0
57.782,18367.6976,9,2,1,1,3,2,1
53.648,9278.350516,9,2,2,0,1,2,0
53.147,33994.84536,9,2,2,1,2,2,0
55.992,21325.31501,9,2,1,1,1,2,1
56.318,21325.31501,9,2,2,0,2,2,0
32.95,4089.347079,9,2,1,0,2,1,0
13.388,10618.5567,9,2,1,0,2,1,0
42.992,4948.453608,9,2,2,1,3,2,0
44.632,1697.680412,9,2,1,1,2,2,1
14.675,1697.680412,9,2,2,0,2,1,0
12,4948.453608,9,2,2,0,2,1,0
77.818,4097.938144,9,2,2,1,1,4,0
31.012,17907.2165,9,2,1,1,3,2,1
63.608,27443.29897,9,2,1,1,1,4,1
53.522,10000,9,2,2,0,1,2,0
26.888,10000,9,2,1,1,5,2,0
24.559,10000,9,2,2,0,5,2,0
64.09,29041.23711,9,2,1,1,1,2,1
60.337,29041.23711,9,2,2,0,1,2,0
60.4,16597.93814,9,2,1,0,1,2,0
11.012,4860.088365,9,2,2,0,1,1,0
7.414,4860.088365,9,2,2,0,1,1,0
10.125,10515.46392,9,2,2,0,1,1,0
27.37,3737.113402,9,2,1,0,2,1,0
71.441,24247.42268,9,2,1,1,1,2,0
65.834,13161.51203,9,2,2,0,1,4,0
43.129,13161.51203,9,2,1,0,2,2,1
65.892,4453.608247,9,2,1,1,1,2,1
38.927,22024.17657,9,2,1,0,2,2,0
52.496,9518.900344,9,2,1,1,2,2,1
45.259,9518.900344,9,2,2,0,1,2,0
49.955,57142.85714,9,2,2,0,2,2,0
50.998,8340.136054,9,2,2,0,1,2,0
30.031,8340.136054,9,2,1,1,2,2,1
46.459,19047.61905,9,2,2,0,2,2,0
63.734,12666.66667,9,2,1,0,1,2,0
58.705,12666.66667,9,2,2,0,1,2,0
78.062,17555.55556,9,2,1,0,1,2,0
62.65,33396.8254,9,2,2,0,1,2,0
34.376,14342.85714,9,2,2,0,5,2,0
60.726,4000,9,2,2,0,2,2,0
37.629,0,9,2,2,0,3,2,0
37.848,0,9,2,1,1,4,2,1
9.013,0,9,2,2,0,1,1,0
42.281,30045.2381,9,2,1,1,2,2,0
64.397,22023.80952,9,2,1,1,1,2,0
46.431,1714.285714,9,2,1,1,2,2,1
43.781,1714.285714,9,2,2,0,3,2,0
7.261,13714.28571,9,2,2,0,1,1,0
41.733,16976.19048,9,2,2,0,2,2,0
48.876,476.1904762,9,2,1,0,1,2,1
48.55,476.1904762,9,2,2,0,2,2,0
35.877,9333.333333,9,2,1,1,4,2,1
35.828,9333.333333,9,2,2,0,2,2,0
57.988,7790.868925,9,2,2,0,1,2,0
57.298,58479.38144,9,2,1,0,4,2,0
51.674,58479.38144,9,2,2,0,4,2,0
34.919,1752.57732,9,2,2,0,3,3,0
25.07,15206.18557,9,2,2,0,4,2,0
50.439,3266.752577,9,2,1,1,1,2,1
50.059,3266.752577,9,2,2,0,1,2,0
46.415,8247.42268,9,2,1,1,2,2,1
64.854,14612.37113,9,2,2,0,1,2,0
40.709,3788.659794,9,2,1,1,2,2,0
8.526,3788.659794,9,2,1,0,1,1,0
64.099,12018.90034,9,2,1,0,1,2,1
61.213,837.9725086,9,2,2,0,1,2,0
69.854,9821.993127,9,2,1,0,1,2,0
58.861,12256.35739,9,2,2,0,1,2,0
65.881,14015.02209,9,2,1,1,1,2,1
66.42,18195.87629,9,2,1,1,2,2,0
38.919,11835.05155,9,2,2,0,2,2,0
69.196,3824.742268,9,2,2,0,1,2,0
71.296,8711.340206,9,2,2,0,1,4,0
48.266,8711.340206,9,2,2,0,1,2,0
74.527,18247.42268,9,2,2,0,1,4,0
77.265,1075.110457,9,2,1,0,1,2,0
69.262,1075.110457,9,2,2,0,1,2,0
56.958,19298.96907,9,2,1,0,2,2,0
52.956,19298.96907,9,2,2,0,2,2,0
64.6,7731.958763,9,2,1,0,1,2,1
65.552,4381.443299,9,2,1,1,1,2,0
58.179,17809.27835,9,2,2,0,1,2,0
60.326,17809.27835,9,2,1,1,2,2,1
67.929,7329.896907,9,2,1,0,1,2,0
72.638,747.4226804,9,2,2,0,1,2,0
77.791,5993.127148,9,2,1,0,4,2,1
63.192,10020.61856,9,2,1,0,2,2,1
53.476,52989.69072,9,2,2,0,1,2,0
26.127,52989.69072,9,2,1,0,2,2,0
25.782,52989.69072,9,2,2,0,2,2,0
64.589,14865.97938,9,2,1,0,1,4,0
48.172,6329.896907,9,2,2,0,1,2,0
62.867,9510.309278,9,2,1,0,1,2,0
60.482,9510.309278,9,2,2,0,1,2,0
41.29,10180.41237,9,2,1,0,5,2,0
61.944,11283.33333,9,2,2,0,1,2,0
47.51,27314.43299,9,2,1,0,3,2,0
47.762,27314.43299,9,2,2,0,1,2,0
57.656,6804.123711,9,2,2,0,1,2,0
39.792,22024.17657,9,2,1,1,2,2,1
52.345,7340.206186,9,2,2,0,3,2,0
37.807,12371.13402,9,2,1,0,2,2,0
7.68,12371.13402,9,2,1,0,1,1,0
66.171,4072.164949,9,2,1,1,1,2,0
40.06,24622.22222,9,2,1,0,4,2,1
37.352,24622.22222,9,2,2,0,4,2,0
11.044,24622.22222,9,2,1,0,1,1,0
36.068,19547.85714,9,2,2,0,4,2,0
8.854,14285.71429,9,2,1,0,1,1,0
58.204,21257.14286,9,2,1,0,4,2,1
28.282,21257.14286,9,2,1,0,5,2,0
37.216,14603.1746,9,2,1,1,4,2,1
44.348,0,9,2,1,1,3,2,1
40.548,0,9,2,2,1,3,2,0
49.561,26984.12698,9,2,2,0,4,2,0
38.004,15257.14286,9,2,1,1,5,2,0
33.051,15257.14286,9,2,2,0,4,2,0
21.303,8275.862069,6,3,1,0,5,1,0
49.503,21915.70881,6,3,1,1,1,2,0
49.065,18304.5977,6,3,2,0,1,2,0
52.747,9885.057471,6,3,2,0,3,2,0
48.041,12643.67816,6,3,1,1,1,2,1
53.369,19251.43678,6,3,2,0,3,2,0
61.092,19251.43678,6,3,1,1,2,2,1
61.016,1839.08046,6,3,1,1,1,2,0
61.098,1839.08046,6,3,2,0,1,2,0
42.338,9274.748011,6,3,2,0,1,2,0
20.753,9274.748011,6,3,1,1,2,1,0
7.932,5681.444992,6,3,1,0,1,1,0
53.613,642.7203065,6,3,1,1,2,2,1
50.031,17094.82759,6,3,1,1,2,2,1
56.561,131034.0996,6,3,2,0,2,4,0
52.241,24253.25671,6,3,2,0,3,2,0
37.867,22024.17657,6,3,1,1,3,2,0
57.878,-566.0377358,6,3,2,0,2,2,0
42.073,1132075.472,6,3,2,0,3,2,0
9.769,1132075.472,6,3,1,0,1,1,0
49.073,6792.45283,6,3,2,0,2,2,0
43.997,11477.98742,6,3,2,0,2,2,0
63.091,6792.45283,6,3,1,0,2,2,1
48.131,9399.681878,6,3,2,0,2,2,0
74.776,22024.17657,6,3,1,1,2,2,1
44.014,1132075.472,6,3,1,0,1,2,0
66.355,22641.50943,6,3,2,0,2,4,0
78.582,11539.08356,6,3,2,0,1,4,0
54.836,26322.52491,6,3,2,0,3,2,0
44.769,0,6,3,2,0,2,2,0
48.613,0,6,3,1,1,2,2,0
43.436,0,6,3,2,0,1,1,0
8.55,22024.17657,6,3,2,0,1,1,0
10.946,422.4137931,6,3,1,0,1,1,0
67.611,14626.43678,6,3,1,0,2,2,0
65.038,14626.43678,6,3,2,0,2,2,0
31.633,14626.43678,6,3,1,1,4,2,1
41.791,12126.43678,6,3,1,1,2,2,1
32.679,4344.827586,6,3,1,0,2,2,1
47.995,226570.8812,6,3,1,1,1,2,1
45.385,11586.2069,6,3,1,0,3,2,1
47.444,11586.2069,6,3,2,0,2,2,0
41.706,26398.46743,6,3,1,1,1,2,0
8.999,26398.46743,6,3,2,0,1,1,0
21.752,28275.86207,6,3,1,1,3,1,1
45.662,7758.62069,6,3,1,0,1,2,0
43.203,7758.62069,6,3,2,0,2,2,0
20.337,7758.62069,6,3,2,0,3,1,0
53.15,172.4137931,6,3,1,1,2,2,1
73.947,5172.413793,6,3,2,0,1,2,0
47.165,21264.36782,6,3,2,0,2,2,0
39.721,8333.333333,6,3,1,1,1,2,1
14.318,8333.333333,6,3,1,0,2,1,0
27.784,38461.2069,6,3,2,0,5,1,0
7.02,5172.413793,6,3,1,0,1,1,0
49.279,9367.816092,6,3,2,0,2,2,0
11.619,9367.816092,6,3,1,0,1,1,0
40.416,6063.218391,6,3,1,1,1,2,0
52.914,4330.45977,6,3,1,0,3,2,1
51.313,4330.45977,6,3,2,0,1,2,0
66.272,5001.642036,6,3,1,1,2,2,1
62.234,3816.091954,6,3,1,0,1,2,1
60.83,3816.091954,6,3,2,0,1,2,0
8.148,4468.390805,6,3,1,0,1,1,0
51.789,9386.97318,6,3,2,0,2,2,0
16.11,15678.16092,6,3,1,1,2,1,1
50.078,6867.816092,6,3,2,0,3,4,0
8.079,4566.502463,6,3,2,0,1,1,0
69.99,22448.27586,6,3,1,0,2,2,0
34.188,5215.517241,6,3,1,1,2,2,0
4.312,5215.517241,6,3,2,0,1,1,0
34.773,4771.756979,6,3,1,1,2,4,1
44.805,34123.56322,6,3,1,1,2,2,1
43.127,17712.64368,6,3,1,1,3,2,1
51.107,9434.482759,6,3,1,0,2,2,0
49.489,10542.45283,6,3,1,0,3,2,1
47.266,10542.45283,6,3,2,0,5,2,0
45.342,10542.45283,6,3,1,0,5,1,1
58.36,22089.62264,6,3,2,0,1,2,0
60.797,11169.81132,6,3,1,1,1,2,1
37.095,7547.169811,6,3,2,0,1,2,0
25.717,9056.603774,6,3,2,0,2,2,0
68.047,31760.37736,6,3,1,0,3,2,0
40.849,0,6,3,2,1,2,4,0
64.794,17374.21384,6,3,2,0,1,2,0
48.268,7808.962264,6,3,2,0,3,2,0
83.277,7808.962264,6,3,2,0,1,4,0
38.33,21918.23899,6,3,2,0,4,1,0
37.279,21918.23899,6,3,1,1,5,1,1
49.131,21398.46743,6,3,1,0,1,1,0
42.27,8037.356322,6,3,1,0,2,2,0
37.065,8037.356322,6,3,2,0,2,2,0
70.519,1178.16092,6,3,2,0,1,2,0
45.035,3831.417625,6,3,1,1,2,2,1
69.084,0,6,3,2,1,1,4,0
34.998,5440.613027,6,3,1,0,2,2,0
51.127,911.8773946,6,3,1,0,1,2,1
60.715,4597.701149,6,3,1,1,1,2,1
69.259,19310.34483,6,3,1,0,1,2,0
64.408,13886.69951,6,3,2,0,2,2,0
59.08,10735.63218,6,3,1,0,2,2,1
31.844,10735.63218,6,3,1,1,2,2,1
52.189,12577.58621,6,3,2,0,2,2,0
83.989,12577.58621,6,3,2,0,2,4,0
53.054,12577.58621,6,3,1,0,3,2,0
65.974,7059.277504,6,3,1,0,1,2,0
61.21,7059.277504,6,3,2,0,1,2,0
78.683,6016.420361,6,3,2,0,1,2,0
43.409,6016.420361,6,3,1,0,1,2,0
67.162,8251.067324,6,3,1,0,2,2,1
74.533,23992.33717,6,3,1,1,4,2,1
64.35,8238.409962,6,3,2,0,1,4,0
63.348,6758.62069,6,3,2,0,1,2,0
75.173,9379.310345,6,3,2,0,1,2,0
49.996,5172.413793,6,3,1,0,1,2,1
41.506,3879.310345,6,3,1,0,1,2,0
42.237,3879.310345,6,3,2,0,2,2,0
44.285,5737.931035,6,3,1,1,1,2,0
41.402,5737.931035,6,3,2,0,2,2,0
50.125,28505.74713,6,3,2,0,2,2,0
66.346,20747.12644,6,3,2,0,1,2,0
65.539,6436.781609,6,3,1,0,1,2,0
59.332,6436.781609,6,3,2,0,1,2,0
55.447,3548.850575,6,3,1,1,2,2,1
32.964,12077.90948,6,3,1,1,2,2,1
32.964,5034.482759,6,3,1,1,2,2,0
26.675,0,6,3,2,0,2,2,0
72.441,248.2758621,6,3,2,0,1,4,0
83.288,4206.896552,6,3,1,1,1,4,1
56.222,5051.494253,6,3,1,1,3,2,1
61.862,3960.591133,6,3,1,0,1,2,1
45.969,29757.32435,6,3,2,0,2,2,0
27.324,29757.32435,6,3,1,1,4,2,1
26.146,29757.32435,6,3,1,1,2,2,1
27.149,29757.32435,6,3,2,0,2,2,0
52.903,49425.28736,6,3,2,0,1,2,0
43.565,15555.55556,6,3,1,1,2,2,0
45.276,5747.126437,6,3,2,0,2,2,0
7.296,6436.781609,6,3,2,0,1,1,0
85.793,36132.07547,6,3,1,0,4,4,0
27.411,339.6226415,6,3,1,0,2,1,0
60.378,12240.56604,6,3,1,0,3,2,1
51.981,17389.93711,6,3,2,0,3,2,0
46.563,7547.169811,6,3,2,0,2,2,0
59.811,1926.100629,6,3,1,1,5,2,1
69.043,22024.17657,6,3,1,1,3,2,1
39.995,9735.849057,6,3,1,1,3,2,0
39.797,9735.849057,6,3,2,0,3,2,0
40.569,12500,6,3,1,0,3,2,0
38.856,12500,6,3,2,1,3,2,0
15.042,22024.17657,6,3,1,0,2,1,0
46.324,2586.206897,6,3,1,1,1,2,1
45.366,2586.206897,6,3,2,0,1,2,0
38.612,5127.890979,6,3,2,0,1,2,0
30.048,-452.4904215,6,3,2,0,2,1,0
62.012,3448.275862,6,3,2,0,1,2,0
64.107,3448.275862,6,3,1,1,2,2,0
37.591,3448.275862,6,3,1,1,2,2,1
36.205,3448.275862,6,3,2,0,2,2,0
60.816,12647.50958,6,3,1,1,2,2,1
60.646,12647.50958,6,3,2,0,2,2,0
58.379,6187.739464,6,3,1,0,2,2,1
58.264,6187.739464,6,3,2,0,1,2,0
31.274,6187.739464,6,3,1,0,2,1,0
26.198,6187.739464,6,3,2,0,2,2,0
69.689,740.2298851,6,3,1,1,2,4,1
57.273,9461.685824,6,3,1,1,2,2,1
31.973,19636.01533,6,3,1,1,3,2,1
26.856,19636.01533,6,3,2,0,4,2,0
56.008,19636.01533,6,3,2,0,2,2,0
54.442,19636.01533,6,3,1,1,3,2,0
39.745,5127.890979,6,3,1,1,2,2,0
51.871,13958.23755,6,3,1,1,3,2,1
53.495,13958.23755,6,3,2,0,3,2,0
28.4,13958.23755,6,3,1,1,2,2,1
27.967,13958.23755,6,3,2,0,2,2,0
70.133,14442.52874,6,3,1,0,2,2,1
41.333,431.0344828,6,3,1,1,3,2,0
84.663,27950.19157,6,3,2,0,1,4,0
50.084,27950.19157,6,3,2,0,3,2,0
56.542,12413.7931,6,3,1,1,2,1,1
57.714,1673.563218,6,3,1,1,3,4,0
24.104,1673.563218,6,3,2,0,2,2,0
59.107,12027.58621,6,3,2,0,1,2,0
34.204,12027.58621,6,3,2,0,2,2,0
77.993,10427.58621,6,3,1,1,4,2,1
66.828,20689.65517,6,3,2,0,1,2,0
69.517,344.8275862,6,3,1,0,1,2,0
63.852,344.8275862,6,3,2,0,1,2,0
40.277,-1532.56705,6,3,1,0,2,2,1
37.153,-1532.56705,6,3,2,0,2,2,0
10.762,-1532.56705,6,3,1,0,1,1,0
62.051,2094.942529,6,3,1,1,2,2,0
62.817,2282.950192,6,3,1,1,3,2,1
61.363,2282.950192,6,3,2,0,2,2,0
10.754,965.5172414,6,3,1,0,1,1,0
63.354,2094.942529,6,3,2,0,2,2,0
67.858,965.5172414,6,3,1,1,3,2,1
68.203,965.5172414,6,3,2,0,1,2,0
40.999,965.5172414,6,3,1,1,1,3,1
43.858,42493.67816,6,3,2,0,2,2,0
10.42,8362.068966,6,3,1,0,1,1,0
67.206,8362.068966,6,3,2,0,1,5,0
46.327,42493.67816,6,3,1,1,2,2,1
48.115,4511.494253,6,3,1,1,2,2,1
69.667,2701.149425,6,3,1,1,1,2,1
61.667,2701.149425,6,3,2,0,1,2,0
58.034,3226.05364,6,3,1,1,1,2,1
50.71,3226.05364,6,3,2,0,1,2,0
34.702,3122.605364,6,3,2,0,1,2,0
53.473,387.9310345,6,3,1,1,2,2,1
13.12,42493.67816,6,3,1,0,1,1,0
52.389,4913.793103,6,3,1,0,1,4,1
56.928,17974.13793,6,3,2,0,1,2,0
69.864,23505.74713,6,3,2,0,1,2,0
77.429,3419.54023,6,3,1,0,1,2,0
77.161,3419.54023,6,3,2,0,1,2,0
28.816,28.73563218,6,3,1,0,1,2,1
29.73,28.73563218,6,3,2,0,1,2,0
9.821,28.73563218,6,3,2,0,1,1,0
66.053,10402.29885,6,3,2,0,1,2,0
65.593,14362.64368,6,3,1,1,1,2,0
66.36,14362.64368,6,3,2,0,1,2,0
32.791,14362.64368,6,3,2,0,2,2,0
43.707,19080.45977,6,3,1,1,1,2,1
43.168,19080.45977,6,3,2,0,1,2,0
51.441,9816.091954,6,3,1,1,2,2,1
48.909,9816.091954,6,3,2,0,2,2,0
65.703,21895.4023,6,3,1,1,2,2,0
64.203,21895.4023,6,3,2,0,2,2,0
37.191,19419.54023,6,3,1,1,2,2,1
34.831,19419.54023,6,3,2,0,2,2,0
34.847,25413.7931,6,3,1,1,2,2,1
34.853,25413.7931,6,3,2,0,2,2,0
8.268,25413.7931,6,3,1,0,1,1,0
62.398,18109.1954,6,3,1,1,1,2,1
36.654,28164.75096,6,3,2,0,1,2,0
70.376,23505.74713,6,3,1,0,1,2,0
45.216,7491.644562,6,3,1,1,2,2,1
46.259,7491.644562,6,3,2,0,1,2,0
51.789,11221.69811,6,3,1,1,2,2,1
51.493,11221.69811,6,3,2,0,2,2,0
81.782,14150.9434,6,3,1,0,5,2,1
71.42,14150.9434,6,3,2,0,2,2,0
52.912,7106.918239,6,3,2,0,3,2,0
30.253,7106.918239,6,3,1,1,4,2,1
30.93,7106.918239,6,3,2,0,4,2,0
48.939,4968.553459,6,3,2,0,2,2,0
84.055,0,6,3,2,0,1,4,0
46.283,0,6,3,2,0,1,2,0
74.333,5000,6,3,2,0,1,4,0
55.806,37169.81132,6,3,2,0,2,2,0
55.598,37169.81132,6,3,1,1,2,2,1
10.634,3962.264151,6,3,2,0,1,1,0
38.809,3962.264151,6,3,2,0,2,2,0
80.627,38962.26415,6,3,1,0,2,4,0
7.266,9962.264151,6,3,1,0,1,1,0
39.825,9962.264151,6,3,2,0,2,2,0
62.434,9962.264151,6,3,2,0,3,2,0
66.461,9962.264151,6,3,1,1,2,2,1
48.901,4811.320755,6,3,2,0,2,2,0
50.804,4811.320755,6,3,1,1,3,2,1
52.279,7358.490566,6,3,1,0,2,2,0
50.546,7358.490566,6,3,2,0,3,2,0
59.912,5471.698113,6,3,1,1,2,2,1
47.028,5471.698113,6,3,2,0,1,2,0
45.454,7075.471698,6,3,1,1,2,2,1
25.832,5471.698113,6,3,1,1,4,1,0
74.114,1775.223499,6,3,1,0,1,4,1
60.463,10517.24138,6,3,2,0,1,2,0
63.031,4471.264368,6,3,1,0,2,2,0
80,9819.22675,6,3,2,0,1,4,0
51.912,9819.22675,6,3,1,0,2,1,0
47.608,9941.502463,6,3,2,0,2,2,0
51.261,9941.502463,6,3,1,1,2,2,0
49.396,2734.84807,6,3,1,1,1,2,1
78.437,2734.84807,6,3,2,1,1,4,0
9.788,5534.533637,6,3,1,0,1,1,0
11.932,5534.533637,6,3,2,0,1,1,0
64.381,5534.533637,6,3,2,0,1,2,0
61.55,5534.533637,6,3,1,0,2,2,1
56.279,12117.62452,6,3,1,0,5,2,0
50.464,12117.62452,6,3,2,0,2,2,0
58.91,4827.586207,6,3,1,0,2,2,0
49.878,10651.341,6,3,2,0,3,2,0
53.051,10651.341,6,3,1,1,3,2,1
10.62,2249.589491,6,3,2,0,1,1,0
59.455,19137.93103,6,3,2,0,2,2,0
8.249,8033.205619,6,3,1,0,1,1,0
6.324,1155.810983,6,3,2,0,1,1,0
63.146,1155.810983,6,3,2,0,1,2,0
40.509,15038.31418,6,3,2,0,4,2,0
66.839,7304.597701,6,3,1,1,1,2,1
8.827,7304.597701,6,3,2,0,1,1,0
11.447,7304.597701,6,3,2,0,1,1,0
34.018,7304.597701,6,3,2,0,2,2,0
32.805,7304.597701,6,3,1,0,2,2,0
39.264,7304.597701,6,3,1,0,2,3,0
23.433,7904.214559,6,3,2,0,2,2,0
77.216,18643.67816,6,3,2,0,1,4,1
41.892,18643.67816,6,3,2,0,2,2,0
9.64,18643.67816,6,3,1,0,1,1,0
63.855,11198.68637,6,3,2,0,1,2,0
30.023,11198.68637,6,3,1,1,4,2,1
6.902,11198.68637,6,3,1,0,1,1,0
12.142,13908.04598,6,3,1,0,1,1,0
12.142,13908.04598,6,3,1,0,1,1,0
5.78,13908.04598,6,3,1,0,1,1,0
30.012,6889.339644,6,3,2,0,2,2,0
5.763,6889.339644,6,3,2,0,1,1,0
67.176,13358.23755,6,3,1,0,3,2,1
66.111,13358.23755,6,3,2,0,1,2,0
70.669,4323.757563,6,3,2,0,1,2,0
41.64,4323.757563,6,3,1,1,1,2,1
34.174,4323.757563,6,3,2,0,1,2,0
44.145,2902.298851,6,3,2,0,1,2,0
66.333,1313.6289,6,3,1,1,1,2,1
46.5,-689.4134984,6,3,2,0,1,2,0
66.867,-689.4134984,6,3,2,0,1,4,0
62.834,554.52402,6,3,1,0,1,2,1
33.229,554.52402,6,3,1,1,2,2,0
30.968,554.52402,6,3,2,0,1,2,0
30.628,9491.747716,6,3,1,0,2,2,0
59.332,11291.34412,6,3,1,0,2,2,0
59.447,11291.34412,6,3,2,0,1,2,0
64.022,25648.659,6,3,1,1,3,2,0
57.38,25648.659,6,3,2,0,1,2,0
51.222,29529.96716,6,3,1,0,3,2,1
41.415,0,6,3,1,1,2,2,1
39.266,0,6,3,2,0,1,2,0
66.319,14589.65517,6,3,1,1,1,2,1
10.24,7637.292465,6,3,1,0,1,1,0
31.37,7637.292465,6,3,2,0,2,2,0
60.89,7637.292465,6,3,2,0,3,2,0
63.031,7637.292465,6,3,1,0,3,2,1
47.291,16954.02299,6,3,1,1,2,4,0
73.703,25201.14943,6,3,1,0,4,2,1
41.284,24413.7931,6,3,2,0,5,2,0
41.374,24413.7931,6,3,1,1,2,2,1
45.618,9931.034483,6,3,1,1,1,2,1
49.035,9931.034483,6,3,2,0,1,2,0
62.398,420.361248,6,3,1,1,3,2,1
53.722,420.361248,6,3,2,0,2,2,0
42.409,6699.507389,6,3,1,1,1,2,1
12.309,12924.5283,6,3,1,0,1,1,0
63.02,9438.574424,6,3,1,0,3,2,0
60.118,9062.368973,6,3,1,1,2,2,1
57.112,10188.67925,6,3,1,0,3,2,0
55.055,10188.67925,6,3,2,0,3,2,0
81.07,22024.17657,6,3,2,0,1,3,0
59.981,15786.16352,6,3,1,1,1,4,1
79.201,13660.37736,6,3,2,0,2,4,0
78.253,3867.924528,6,3,2,0,1,4,0
52.717,3867.924528,6,3,1,0,2,2,1
64.988,10141.50943,6,3,1,1,1,2,1
62.177,10141.50943,6,3,2,0,1,2,0
79.058,862.0689655,6,3,2,0,1,2,0
67.305,6735.632184,6,3,1,0,2,2,1
38.188,71103.44828,6,3,2,0,3,2,0
71.515,16037.73585,6,3,2,0,1,2,0
77.52,16037.73585,6,3,1,0,4,2,0
47.546,495.2830189,6,3,1,1,2,2,1
50.875,8608.490566,6,3,1,1,3,2,1
75.389,10754.71698,6,3,2,0,1,4,0
56.81,14135.22013,6,3,1,1,3,2,0
51.389,14135.22013,6,3,2,0,2,2,0
43.737,9968.553459,6,3,2,0,2,2,0
77.908,14371.06918,6,3,2,0,1,4,0
46.352,14272.79874,6,3,1,1,2,2,1
57.503,8561.302682,6,3,2,0,2,2,0
41.18,5264.367816,6,3,2,0,2,2,0
48.052,11436.78161,6,3,2,0,2,4,0
61.106,5993.431856,6,3,1,0,3,2,0
47.409,20165.17667,6,3,1,0,3,2,0
77.947,23908.04598,6,3,1,0,1,4,0
53.065,8721.435773,6,3,2,0,2,2,0
70.371,18007.66284,6,3,1,0,1,2,0
69.342,18735.63218,6,3,1,0,1,2,0
61.788,18735.63218,6,3,2,0,1,2,0
52.233,15306.51341,6,3,2,0,2,2,0
10.519,2715.804598,6,3,2,0,1,1,0
61.654,2715.804598,6,3,2,0,1,2,0
31.518,7854.40613,6,3,1,1,3,2,1
59.578,34626.43678,6,3,1,1,2,2,0
45.04,27729.88506,6,3,2,0,1,2,0
83.357,6954.022989,6,3,1,0,1,2,0
74.07,12914.94253,6,3,2,0,1,4,0
48.126,12914.94253,6,3,2,0,2,2,0
